Season,Team,TG,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR
2013,"PIT",162,2369,6135,161,634,603,94,0.076446617,0.216788916,0.150565075,0.294483101,0.245351804,0.313405797,0.395916879,0.3116262113547922,,99.29205275434201,1.8147833528928459,-3.417670797139217,27.416599705815315,22.507757576804494
1990,"DET",162,1816,6224,172,750,714,82,0.101863753,0.152956298,0.149844862,0.28343949,0.258806351,0.337104072,0.408651213,0.3351160248275846,,109.06145916103915,-8.615609535598196,55.72542339949197,-37.89815232530236,22.4899270825087
1990,"LAD",162,2250,6179,129,728,669,141,0.087069105,0.154070237,0.120743034,0.293180798,0.261518849,0.328258022,0.382261883,0.3179528276224437,,97.3914017060314,0.11878139933105558,-19.222014417081752,18.280492328107357,22.473668173714465
2003,"CHW",162,2277,6148,220,791,766,77,0.084417696,0.148991541,0.182431201,0.278916211,0.263349735,0.331203931,0.445780936,0.33613737279076683,,101.10089771359277,-5.069582594209351,3.132954635136418,12.920341070741415,22.45707578352222
2001,"TEX",162,1897,6388,246,890,844,97,0.085785848,0.171102066,0.19525066,0.299931833,0.275461741,0.344020116,0.470712401,0.34903177705527555,,108.21165525024443,5.150976636155974,70.79859021271064,-61.793729439377785,22.44344210429178
2003,"SDP",162,2384,6246,128,678,641,76,0.090457893,0.171789945,0.127463388,0.300548947,0.260712348,0.333171912,0.388175736,0.31773480503537055,,95.00349658397315,2.0416084065800533,-38.33713931692445,60.82584477867931,22.390766515379138
1999,"SFG",162,2107,6449,188,872,828,109,0.107923709,0.159404558,0.163041524,0.300524037,0.270896998,0.355761672,0.433938522,0.3473499936217127,,103.9082499035802,-3.4373745860357303,30.19414276594913,-1.0737262181937695,22.365817522352117
2013,"CIN",162,2286,6293,155,698,664,67,0.092960432,0.197838868,0.14166212,0.293124246,0.249136206,0.327263938,0.390798326,0.3155403163898575,,95.65218690847247,-2.0260335304774344,-32.87689715132461,50.63407616131008,22.346934961603115
2017,"MIL",162,2423,6135,224,732,695,128,0.089160554,0.256071719,0.179806109,0.308004326,0.249314066,0.322172985,0.429120175,0.321109614251844,,93.65478278180737,4.915887131548516,-46.00178108637741,59.280211930163205,22.342309786597323
2017,"SEA",162,2323,6166,200,750,714,89,0.078981511,0.205481673,0.164835165,0.300072833,0.258692127,0.325312957,0.423527292,0.32079858407865164,,102.63801820948285,-4.815934486046899,14.961901458233225,5.96875833242666,22.336362035577082
2002,"ARI",162,2331,6318,165,819,783,92,0.101772712,0.160810383,0.156136529,0.298173515,0.267066085,0.346018548,0.423202614,0.3354419644530009,,97.11768236946381,1.7658083605929278,-21.0346338992167,38.5554423276335,22.315077382166862
1991,"BAL",162,1854,6257,170,686,660,50,0.084385488,0.155665654,0.14703783,0.277691453,0.253568879,0.31916264,0.400606709,0.32281781652704383,,100.53366451474872,-3.2268530412984546,0.7033594520091713,14.586452543735504,22.311580855776228
2022,"PHI",162,2327,6077,205,747,719,105,0.078657232,0.2242883,0.168850072,0.298841893,0.253275109,0.316639209,0.422125181,0.3216073669351693,,106.5941493937309,2.7371210998935567,49.26410174120285,-45.90106688627566,22.303348303340847
1992,"PHI",162,2060,6172,118,686,639,127,0.082469215,0.171581335,0.123818181,0.291599908,0.253090909,0.319796954,0.37690909,0.3157418067504061,,98.131375529046,11.949781388510019,-0.824224366074187,14.650520652532578,22.256186637314435
2021,"WSN",162,2386,6113,182,724,686,56,0.093734663,0.213152298,0.159331476,0.306792164,0.257753017,0.336736374,0.417084493,0.32586774045159766,,102.00460273900988,-13.08424456785724,1.795953423440027,14.830580754205585,22.231547134057294
1996,"HOU",162,2177,6270,129,753,703,180,0.088357256,0.168580542,0.134713144,0.300662554,0.262345679,0.335913562,0.397058823,0.3224294138630691,,98.07560497916458,6.124580583767965,-9.767612326088503,50.36632403358817,22.22269004054529
2002,"CHW",162,2208,6208,217,856,819,75,0.089400773,0.153350515,0.181388586,0.286821705,0.268084332,0.337554797,0.449472918,0.3420257790882088,,105.4396021716151,-1.208015231823083,40.0842533050646,-28.85677357017994,22.190036368107773
1995,"HOU",144,2092,5857,109,747,694,176,0.096636503,0.169369984,0.123798313,0.320059361,0.275259956,0.352656168,0.399058269,0.33438057385631176,,104.32899640044327,7.480548235704191,39.152042868357945,-9.548030517995358,22.155794065099315
1991,"SFG",162,2283,6098,141,649,605,95,0.077238438,0.159560511,0.134358411,0.274760383,0.24620172,0.308972864,0.380560131,0.3083530135237297,,96.03135223267078,-3.6927535759896273,-31.55118341691526,47.591596215963364,22.149102051114305
2017,"ARI",162,2360,6224,220,812,776,103,0.092866323,0.233933161,0.19040724,0.305727554,0.254298642,0.329398447,0.444705882,0.32923077882695273,,95.0551164890148,8.406573803629726,-31.923335260664274,39.88043646514416,22.117643063600067
2013,"MIL",162,2335,6064,157,640,610,142,0.067117414,0.195085751,0.145232005,0.293595586,0.252283522,0.310506096,0.397515527,0.31116735062874973,,91.4869958986146,-6.880727119278163,-65.99062011127828,88.48265971802175,22.114595572968316
1999,"LAD",162,2104,6338,187,793,761,167,0.093720416,0.162511833,0.154481767,0.293796864,0.265852344,0.339399744,0.420334111,0.33376521493994404,,97.17485131136394,2.6774469993106322,-21.921048659670433,48.23039848729968,22.093274832598937
1998,"TOR",163,1875,6323,221,816,776,184,0.089198165,0.179028941,0.182258065,0.294901777,0.265591397,0.339649681,0.447849462,0.3428180913847189,,102.34756951202338,1.5858058069716208,20.560588643832215,-13.669473938643932,22.065153047403765
1991,"BOS",162,1731,6259,126,731,691,59,0.094743569,0.131011343,0.132549728,0.293419633,0.268716094,0.340154689,0.401265822,0.33281830539365703,,100.37789743759465,-3.8110837713757064,-1.018538960535814,13.583328649401665,22.058264121060116
2017,"CIN",162,2321,6213,219,753,715,120,0.090938355,0.213906325,0.179066375,0.294369029,0.253464624,0.328898263,0.432530999,0.3249784412628605,,94.7978608106359,2.3557309295792948,-39.70418312411078,47.199235927313566,22.033966982807506
2004,"BAL",162,2278,6431,169,842,803,101,0.082102316,0.147566474,0.15027894,0.308760683,0.281380753,0.344508851,0.431659693,0.33673940152328846,,103.15599428263606,6.447057039709762,31.931903698466783,-25.152879014611244,22.030384441572345
2016,"PIT",162,2458,6261,153,729,696,110,0.089602299,0.213065005,0.144352219,0.311170862,0.257307831,0.332475884,0.40166005,0.3184332198414712,,97.49770169693919,-4.088641115245082,-23.89677244159801,40.07704086508602,22.015759598410913
2021,"CHW",162,2292,6084,190,796,757,57,0.096318211,0.228303747,0.165951092,0.309929263,0.256300168,0.336138613,0.42225126,0.3290527831227326,,107.74363612187211,0.5360502479597926,58.092803348925806,-46.980111138895154,22.013036927201636
2021,"MIN",162,2356,6078,228,729,690,54,0.086377097,0.231161566,0.182102744,0.28203125,0.241392008,0.314106789,0.423494752,0.3175350101875522,,102.29889495028536,-5.7113442501286045,11.214965190581385,-0.16028423386160284,21.98660966488385
1997,"FLA",162,2179,6300,136,740,703,115,0.108888888,0.17047619,0.135318993,0.298290798,0.25923883,0.346339113,0.394557823,0.3294804860663804,,98.71791110815663,-1.5240960738738067,-12.030561879808152,34.99044797103852,21.94560778559701
2010,"TEX",162,2312,6302,162,787,740,123,0.081085369,0.156458267,0.14267968,0.306980841,0.276131322,0.338190552,0.418811002,0.3329743524033999,,98.49013454498335,4.497483046725392,-7.022253803429727,-0.8159764036536217,21.945456546483406
2009,"ATL",162,2335,6335,149,735,700,58,0.095027624,0.167955801,0.142083409,0.299565515,0.263404946,0.338621794,0.405488355,0.32691376499477576,,96.99895400134149,-20.2136724665761,-44.20195669960597,64.62052741646767,21.91586034469594
1996,"MIN",162,1769,6403,118,877,812,143,0.089957832,0.149617366,0.13749339,0.325107296,0.28785475,0.356594009,0.42534814,0.3437987780608619,,96.83033170485125,3.0622400881838985,-25.21136265535693,12.771603489294648,21.90640703505494
1995,"NYY",145,1519,5699,122,749,709,50,0.109668362,0.149324442,0.144300728,0.307521029,0.275869037,0.357281211,0.420169765,0.34452432475359585,,105.91220363819198,-4.585315779666416,39.3979066531546,-9.26302494481206,21.89307416391723
2006,"DET",162,2214,6198,203,822,785,60,0.069377218,0.182800903,0.174228997,0.309765085,0.27437079,0.328782707,0.448599787,0.33383438661524256,,98.70122618966629,-1.5620799985481426,-12.185748481001234,23.36524776974693,21.835695459559666
2001,"MIN",162,1791,6185,164,771,717,146,0.080032336,0.17510105,0.161151079,0.3102735,0.272302158,0.336689946,0.433453237,0.3320393971020534,,99.37097944596417,-0.1615527849062346,-5.243701208386454,13.045000985264778,21.814003397523056
2015,"KCR",162,2263,6116,139,724,689,104,0.062622629,0.159090909,0.14367713,0.301108647,0.268520179,0.321769154,0.412197309,0.3179640986657907,,98.95791103831975,-0.2706691287457943,-8.28998630022067,13.801218140870333,21.797718220543747
2024,"CLE",161,2455,5927,185,708,670,148,0.078623249,0.201788425,0.157438795,0.271399798,0.237853107,0.307483914,0.395291902,0.3057943550683431,,100.20390307433917,-0.9779690578579903,0.3363496673670525,12.650432582944632,21.746823643976708
2004,"NYY",162,2281,6364,242,897,863,84,0.105279698,0.154305468,0.189433689,0.285090742,0.26831916,0.352931879,0.457752849,0.3502628134679999,,112.49516561751503,-7.072032567579299,94.14498901812027,-88.09143718332052,21.737117022976207
2014,"TOR",162,2397,6167,177,723,690,78,0.081401005,0.18663856,0.155163092,0.29523586,0.258605154,0.322570123,0.413768246,0.3250920957468456,,106.69936360909358,0.04677916597574949,44.905974899635076,-40.74714382365346,21.736109068098834
2021,"BOS",162,2353,6122,219,829,783,40,0.083632799,0.226396602,0.187989081,0.309003051,0.260964513,0.328477905,0.448953594,0.33277909194318755,,105.34026561444219,-5.439910269109532,34.275760496622134,-27.34371425304562,21.72435241144719
2007,"CLE",162,2225,6367,178,811,784,72,0.092665305,0.188785927,0.159350464,0.309596077,0.268379728,0.343281225,0.427730192,0.33621144125714925,,104.02701628604962,0.2572627682238817,31.940048796356482,-29.62482437491417,21.71941360602766
1998,"CHC",163,2283,6394,212,831,788,65,0.093994369,0.191273068,0.168879448,0.301576099,0.264471587,0.33733797,0.433351035,0.3363374717017094,,100.16149129492663,-6.23242563570966,-5.116743156586701,26.048725140513852,21.71181720118413
1996,"CHC",162,2332,6229,175,772,725,108,0.083962112,0.174987959,0.15006328,0.281177561,0.250949195,0.319974038,0.401012475,0.3158827169547779,,87.7201925132267,-2.324562103662174,-99.3127092295254,130.6370337428525,21.691174698352803
2012,"ARI",162,2213,6150,165,734,710,93,0.087642276,0.205853658,0.158916148,0.306918547,0.259245697,0.327911943,0.418161845,0.32323765450755493,,96.64158685324843,-5.590597068890929,-30.7145768887859,50.65187042020261,21.687170387117508
2004,"DET",162,2255,6285,201,827,800,86,0.082418456,0.182020684,0.176951805,0.30779912,0.272274586,0.336701957,0.449226391,0.3386050521347147,,105.74815174506311,3.8546936977654696,49.52024593073918,-41.49342065304518,21.66669282966542
2014,"OAK",162,2358,6245,146,729,686,83,0.093835068,0.176781425,0.136519387,0.27846934,0.244183949,0.319620761,0.380703336,0.3115403267443132,,102.42133587860516,11.016468707239255,27.18018790802044,-26.281895224004984,21.64761395660263
2015,"TEX",162,2358,6187,172,751,707,101,0.081299498,0.199288831,0.155870078,0.299759615,0.257485029,0.325195312,0.413355107,0.32056212550058416,,97.70440317974402,21.600193639751524,4.78221571449528,-3.026706396602094,21.64533392926006
2007,"LAA",162,2230,6198,123,822,776,139,0.08180058,0.142465311,0.133057256,0.315412963,0.284119553,0.344631852,0.417176809,0.33253474452846316,,100.22298281674306,3.7205562070012093,5.313032618647645,2.0218982752412558,21.638623482933895
1997,"ANA",162,1879,6387,161,829,775,126,0.096602473,0.149209331,0.144278607,0.299715598,0.272032693,0.345517567,0.4163113,0.3364147924677884,,99.6492278651918,-5.351361383887706,-8.617331479028083,4.551291860640049,21.62506988063611
1992,"MON",162,2193,6120,102,648,601,196,0.075653594,0.159477124,0.117400036,0.287157611,0.252145335,0.312520702,0.369545371,0.3085853856936209,,94.22408436009817,13.633455011062324,-25.695222676931735,36.94291109405458,21.616850536756104
1994,"CIN",115,1585,4512,124,609,569,119,0.085992907,0.163563829,0.163790948,0.320226486,0.285571392,0.349708389,0.44936234,0.34573738720240116,,106.7501424956116,1.4199305789516075,40.26665780561249,31.76243870705366,21.608744947638545
2016,"WSN",162,2302,6201,203,763,735,121,0.086437671,0.201902918,0.170309654,0.292825768,0.255555555,0.32553226,0.425865209,0.3216047236795975,,95.80994986895827,5.152282798517263,-27.248931511156,41.30112434923649,21.603004805769544
2013,"LAA",162,2311,6260,164,733,696,82,0.083546325,0.195047923,0.150322119,0.307475978,0.264137437,0.328941025,0.414459556,0.32497566608709366,,109.07684471124286,-9.70080982055515,54.75480631423693,-56.76174324005842,21.569668214387065
2015,"ARI",162,2393,6276,154,720,680,132,0.078075207,0.20905035,0.149938043,0.316037735,0.264471587,0.323807994,0.41440963,0.31893387830282455,,95.1943723691198,12.533800325356424,-23.31332919205441,32.62840694561601,21.56654105521065
2016,"COL",162,2369,6236,204,845,805,66,0.079217447,0.213277742,0.18240114,0.325717063,0.275026718,0.336137172,0.457427858,0.3387094230715465,,94.18217250872179,-0.9053408711952216,-46.98235896317338,58.41375591792166,21.448805160454064
2016,"BAL",162,2257,6089,253,744,710,19,0.076859911,0.217441287,0.187545257,0.29123776,0.255792903,0.317028985,0.44333816,0.325629450753762,,102.79992237920983,-6.694255423732102,13.422475454421331,-10.321715852245688,21.397509258993068
2005,"CHC",162,2276,6161,194,703,674,65,0.06800844,0.149326408,0.170308023,0.291102729,0.26969914,0.324302134,0.440007163,0.3291714186108758,,94.62856437499201,-5.646812200779095,-47.34450636810022,59.377521973103285,21.32901278895238
2012,"PHI",162,2294,6172,158,684,659,116,0.073558003,0.177252106,0.144480519,0.290002308,0.255050505,0.316557377,0.399531024,0.31138683554755914,,93.01317800746611,10.70767739834264,-40.761947196577715,56.326472712215036,21.299122096097875
1990,"PHI",162,2211,6245,103,646,619,108,0.093194555,0.146517213,0.108401084,0.286874451,0.254742547,0.326867119,0.363143631,0.3098155309772898,,88.8822193724931,5.2864724235842,-75.99533733682574,64.1879134774208,21.289651473292675
2024,"SEA",162,2383,6067,185,676,642,140,0.094115707,0.267842426,0.151782364,0.284186831,0.224202626,0.311022971,0.37598499,0.30334341547752586,,103.58378079370877,1.6601635264232755,26.527235538310325,-22.644294641911983,21.288594003290665
2012,"SDP",162,2384,6112,121,651,610,155,0.088187172,0.202552356,0.132976761,0.2972907,0.246956842,0.319391634,0.379933603,0.3066082671321848,,96.99217766085864,13.828433932736516,-8.4014501561708,25.523912390694022,21.27115219488602
2006,"CLE",162,2135,6303,196,870,839,55,0.088211962,0.191020149,0.176721836,0.323791647,0.280476953,0.348533163,0.457198789,0.34655045471834334,,108.06125906184725,-2.8651420169044286,62.75344400915104,-61.366730734705925,21.242528395134038
2001,"FLA",162,2034,6184,166,742,713,89,0.076002587,0.185155239,0.159328762,0.302853133,0.26362324,0.326257348,0.422952002,0.32281513582462346,,95.25177208087844,0.12797547329682857,-38.37713587292188,52.689500329084694,21.231405587702373
2008,"NYY",162,2330,6257,180,789,758,118,0.085504235,0.162218315,0.155958364,0.301630434,0.271356783,0.341631866,0.427315147,0.33752550288240435,,104.07163011862984,-6.653407934587449,24.26873303541816,-27.765454413369298,21.210291909716524
2019,"STL",162,2413,6167,210,764,714,116,0.090968055,0.230257823,0.169572398,0.291861067,0.245182602,0.322122448,0.414755,0.3141151186292183,,95.33094342463272,9.982466271147132,-28.17816270908932,49.36434810375795,21.15368141893111
2007,"CHC",162,2379,6268,151,752,711,86,0.079770261,0.168155711,0.150451887,0.308156424,0.271132376,0.332797427,0.421584263,0.32876364491778537,,89.87999511907239,-3.9396575030405074,-87.02378477476111,96.64490069076419,21.130649493898474
2002,"ATL",161,2319,6224,164,708,669,76,0.089652956,0.165167095,0.149590537,0.290441176,0.259872611,0.331384015,0.409463148,0.3224044947171493,,93.62684159805632,-7.8640479416935705,-57.79101993574005,66.38323480915278,21.11552727409917
1990,"BAL",161,1735,6223,132,669,623,94,0.106058171,0.154587819,0.124584103,0.274500803,0.245471349,0.329702487,0.370055452,0.31741087973225296,,99.09171697389122,-3.846033724723384,-10.328761580340743,17.962938465178013,21.104243804610515
1995,"CHW",145,1570,5770,146,755,712,110,0.099826689,0.132928942,0.150988142,0.302403045,0.280039525,0.353773584,0.431027667,0.3450397673738066,,106.868871614716,3.503562241792679,55.26217212713476,-35.47220215201378,21.045163641036325
1993,"SEA",162,1784,6288,161,734,681,91,0.099236641,0.143288804,0.146159447,0.282846308,0.260101929,0.33879518,0.406261376,0.33047788679328477,,98.88909768979649,-8.728603543480858,-17.347796004156574,27.997602014802396,21.040210454415032
2003,"PIT",162,2346,6315,163,753,711,86,0.083768804,0.16611243,0.153019173,0.30156569,0.267335602,0.338091419,0.420354775,0.33057034742306685,,96.50036856601488,5.518071578931995,-23.475366868699634,29.255434679798782,20.968829128873484
